what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unable to update index for dev-nexus-releases|http://localhost:8081/nexus/content/repositories/releases/",1335442591245
error,log,,,"Unable to update index for dev-nexus-public|http://localhost:8081/nexus/content/groups/public/",1335442591432
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1335442595815
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1335442602742
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1335442602742
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1335442602789
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1335442602789
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1335442602867
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1335442602867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442608249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442610433
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1335442613225
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1335442613256
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1335442614067
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1335442614426
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1335442614442
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1335442614535
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1335442614535
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1335442614551
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1335442614660
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1335442614847
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1335442614879
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1335442614894
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1335442615269
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1335442615315
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1335442615331
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1335442615393
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1335442615425
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1335442615440
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1335442615581
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1335442615659
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1335442615783
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1335442615783
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1335442615986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442616220
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1335442616314
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1335442617063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442617390
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1335442617718
opened,view,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.sync.views.SynchronizeView",1335442618560
opened,view,org.eclipse.mylyn.tasks.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.tasks.ui.views.repositories",1335442618701
activated,perspective,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui.TeamSynchronizingPerspective",1335442618747
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335442618794
activated,view,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.sync.views.SynchronizeView",1335442619481
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1335442619637
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1335442619746
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1335442619777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442619839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442627702
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1335442630167
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335442630213
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335442631992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442638528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442644425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442646968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442647483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442649230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442658149
executed,command,org.eclipse.egit.ui,2.0.0.201204230554,"org.eclipse.egit.ui.team.Commit",1335442658165
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProgressView",1335442661425
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335442678647
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1335442682329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442683842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442687446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442687820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442693826
opened,view,org.eclipse.egit.ui,2.0.0.201204230554,"org.eclipse.egit.ui.RepositoriesView",1335442694341
activated,view,org.eclipse.egit.ui,2.0.0.201204230554,"org.eclipse.egit.ui.RepositoriesView",1335442694435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335442712796
